时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2020-10-29 16:00:00,18.41,-1.62,1733,0,0,0,-16.92
2020-10-30 16:00:00,16.48,-2.28,0,-1970,0,0,-16.11
2020-11-02 16:00:00,17.12,-2.81,0,-1605,0,0,-17.02
2020-11-03 16:00:00,18.52,-2.2,1854,0,0,0,-17.48
2020-11-04 16:00:00,19.42,-1.81,1157,0,0,0,-17.78
2020-11-05 16:00:00,21.19,0.01,5474,0,0,0,-17.48
2020-11-06 16:00:00,21.21,1.08,3201,0,0,0,-16.61
2020-11-09 16:00:00,23.58,3.32,6730,0,0,0,-16.39
2020-11-10 16:00:00,22.9,1.92,0,-4203,0,0,-17.07
2020-11-11 16:00:00,21.68,0.98,0,-2815,0,0,-17.01
2020-11-12 16:00:00,21.77,4.9,11748,0,0,0,-13.85
2020-11-13 16:00:00,20.49,8.81,11725,0,0,0,-9.69
2020-11-16 16:00:00,21.67,9.57,2287,0,0,0,-9.94
2020-11-17 16:00:00,21.43,12.84,9808,0,0,0,-7.07
2020-11-18 16:00:00,21.36,13.08,730,0,0,0,-6.82
2020-11-19 16:00:00,22.26,12.45,0,-1901,0,0,-8.02
2020-11-20 16:00:00,22.64,12.98,1600,0,0,0,-7.88
2020-11-23 16:00:00,24.17,15.11,6366,0,0,0,-7.3
2020-11-24 16:00:00,23.41,13.13,0,-5921,0,0,-8.33
2020-11-25 16:00:00,21.83,11.53,0,-4815,0,0,-8.45
2020-11-26 16:00:00,22.05,10.58,0,-2835,0,0,-9.4
2020-11-27 16:00:00,23.57,11.47,2670,0,0,0,-9.79
2020-11-30 16:00:00,23.06,11.03,0,-1338,0,0,-9.78
2020-12-01 16:00:00,25.71,11.48,1375,0,0,0,-11.32
2020-12-02 16:00:00,25.71,12.7,3654,0,0,0,-10.35
2020-12-03 16:00:00,25.46,10.19,0,-7537,0,0,-12.17
2020-12-04 16:00:00,25.68,10.57,1126,0,0,0,-12.02
2020-12-07 16:00:00,24.6,9.42,0,-3428,0,0,-12.18
2020-12-08 16:00:00,24.29,8.92,0,-1509,0,0,-12.37
2020-12-09 16:00:00,22.62,7.6,0,-3953,0,0,-12.25
2020-12-10 16:00:00,22.57,7.63,97,0,0,0,-12.19
2020-12-11 16:00:00,21.31,7.34,0,-889,0,0,-11.52
2020-12-14 16:00:00,22.43,6.75,0,-1753,0,0,-12.81
2020-12-15 16:00:00,22.68,6.82,208,0,0,0,-12.93
2020-12-16 16:00:00,22.9,6.1,0,-2166,0,0,-13.67
2020-12-17 16:00:00,24.48,7.74,4907,0,0,0,-13.45
2020-12-18 16:00:00,24.04,8.25,1550,0,0,0,-12.73
2020-12-21 16:00:00,25.21,8.99,2201,0,0,0,-12.95
2020-12-22 16:00:00,23.17,5.38,0,-10832,0,0,-14.44
2020-12-23 16:00:00,24.22,6.44,3204,0,0,0,-14.31
2020-12-24 16:00:00,24.04,6.35,0,-270,0,0,-14.26
2020-12-25 16:00:00,25.09,6.77,1242,0,0,0,-14.65
2020-12-28 16:00:00,25.64,7.48,2133,0,0,0,-14.45
2020-12-29 16:00:00,25.11,5.73,0,-5257,0,0,-15.49
2020-12-30 16:00:00,26.86,5.9,513,0,0,0,-16.52
2020-12-31 16:00:00,29.29,6.87,2902,0,0,0,-17.34
2021-01-04 16:00:00,30.69,6.49,0,-1121,0,0,-18.52
2021-01-05 16:00:00,33.19,6.19,0,-904,0,0,-20.27
2021-01-06 16:00:00,34.41,6.03,0,-466,0,0,-21.11
2021-01-07 16:00:00,36.79,6.9,2581,0,0,0,-21.85
2021-01-08 16:00:00,36.33,8.3,4223,0,0,0,-20.56
2021-01-11 16:00:00,34.99,5.49,0,-8448,0,0,-21.85
2021-01-12 16:00:00,38.84,8.37,8663,0,0,0,-21.95
2021-01-13 16:00:00,38.38,7.67,0,-2121,0,0,-22.19
2021-01-14 16:00:00,35.71,6.69,0,-2929,0,0,-21.38
2021-01-15 16:00:00,35.41,7.5,2430,0,0,0,-20.61
2021-01-18 16:00:00,36.91,7.84,1016,0,0,0,-21.23
2021-01-19 16:00:00,34.9,6.85,0,-2958,0,0,-20.79
2021-01-20 16:00:00,35.86,5.63,0,-3675,0,0,-22.25
2021-01-21 16:00:00,38.06,5.16,0,-1412,0,0,-23.83
2021-01-22 16:00:00,38.18,4,0,-3489,0,0,-24.74
2021-01-25 16:00:00,39.57,3.48,0,-1552,0,0,-25.86
2021-01-26 16:00:00,36.77,1.94,0,-4609,0,0,-25.47
2021-01-27 16:00:00,37.14,3.18,3713,0,0,0,-24.76
2021-01-28 16:00:00,33.4,1.54,0,-4912,0,0,-23.88
2021-01-29 16:00:00,32.77,-1.05,0,-7789,0,0,-25.47
2021-02-01 16:00:00,34.4,-0.44,1850,0,0,0,-25.92
2021-02-02 16:00:00,36.47,0.78,3660,0,0,0,-26.15
2021-02-03 16:00:00,36.08,0.16,0,-1866,0,0,-26.4
2021-02-04 16:00:00,35.8,-1.15,0,-3944,0,0,-27.21
2021-02-05 16:00:00,36.04,-0.83,961,0,0,0,-27.1
2021-02-08 16:00:00,38.05,-1.42,0,-1747,0,0,-28.59
2021-02-09 16:00:00,41.07,-0.33,3249,0,0,0,-29.35
2021-02-10 16:00:00,44.08,-0.49,0,-472,0,0,-30.93
2021-02-18 16:00:00,43.11,2.06,7639,0,0,0,-28.68
2021-02-19 16:00:00,43.37,5.43,10116,0,0,0,-26.46
2021-02-22 16:00:00,38.86,12.24,20430,0,0,0,-19.17
2021-02-23 16:00:00,38.42,11.98,0,-783,0,0,-19.1
2021-02-24 16:00:00,34.9,11.9,0,-220,0,0,-17.05
2021-02-25 16:00:00,35.69,16.22,12954,0,0,0,-14.35
2021-02-26 16:00:00,32.4,16.15,0,-210,0,0,-12.27
2021-03-01 16:00:00,34.43,15.29,0,-2589,0,0,-14.24
2021-03-02 16:00:00,32.72,15.89,1796,0,0,0,-12.68
2021-03-03 16:00:00,35.26,19.72,11493,0,0,0,-11.49
2021-03-04 16:00:00,31.01,18.88,0,-2527,0,0,-9.26
2021-03-05 16:00:00,30.56,19.51,1911,0,0,0,-8.46
2021-03-08 16:00:00,26.03,16.81,0,-8103,0,0,-7.32
2021-03-09 16:00:00,23.32,15.62,0,-3571,0,0,-6.24
2021-03-10 16:00:00,24.13,14.48,0,-3410,0,0,-7.77
2021-03-11 16:00:00,27.22,18.36,11636,0,0,0,-6.96
2021-03-12 16:00:00,27.67,19.66,3878,0,0,0,-6.27
2021-03-15 16:00:00,24.93,20.63,2911,0,0,0,-3.44
2021-03-16 16:00:00,26.01,19.37,0,-3758,0,0,-5.27
2021-03-17 16:00:00,26.55,20.89,4557,0,0,0,-4.47
2021-03-18 16:00:00,27.56,20.27,0,-1870,0,0,-5.71
2021-03-19 16:00:00,24.22,22.49,6675,0,0,0,-1.39
2021-03-22 16:00:00,25.46,22.56,192,0,0,0,-2.31
2021-03-23 16:00:00,24.27,20.54,0,-6069,0,0,-3
2021-03-24 16:00:00,22.27,19.52,0,-3037,0,0,-2.25
2021-03-25 16:00:00,22.22,20.85,3980,0,0,0,-1.12
2021-03-26 16:00:00,24.99,22.51,4982,0,0,0,-1.98
2021-03-29 16:00:00,25.21,25.15,7915,0,0,0,-0.05
2021-03-30 16:00:00,26.39,24.66,0,-1467,0,0,-1.37
2021-03-31 16:00:00,25.24,24.73,218,0,0,0,-0.41
2021-04-01 16:00:00,26.79,26.61,5646,0,0,0,-0.14
2021-04-02 16:00:00,28.05,25.56,0,-3166,0,0,-1.94
2021-04-06 16:00:00,27.52,26.81,3740,0,0,0,-0.56
2021-04-07 16:00:00,26.62,28.97,6497,0,0,0,1.86
2021-04-08 16:00:00,26.83,25.9,0,-9202,0,0,-0.73
2021-04-09 16:00:00,24.92,27.97,6189,0,0,0,2.44
2021-04-12 16:00:00,22.75,25.68,0,-6867,0,0,2.39
2021-04-13 16:00:00,22.55,25.05,0,-1894,0,0,2.04
2021-04-14 16:00:00,23.56,24.73,0,-954,0,0,0.95
2021-04-15 16:00:00,22.78,24.14,0,-1751,0,0,1.11
2021-04-16 16:00:00,23.2,29.5,16055,0,0,0,5.11
2021-04-19 16:00:00,26.2,28.94,0,-1663,0,0,2.17
2021-04-20 16:00:00,26.11,27.84,0,-3297,0,0,1.37
2021-04-21 16:00:00,26.49,28.36,1555,0,0,0,1.48
2021-04-22 16:00:00,26.26,19.18,0,-27532,0,0,-5.61
2021-04-23 16:00:00,27.4,18.5,0,-2044,0,0,-6.99
2021-04-26 16:00:00,25.96,19.36,2564,0,0,0,-5.24
2021-04-27 16:00:00,26.29,17.45,0,-5735,0,0,-7
2021-04-28 16:00:00,27,18.56,3354,0,0,0,-6.65
2021-04-29 16:00:00,28.12,18.81,732,0,0,0,-7.27
2021-04-30 16:00:00,27.11,18.13,0,-2030,0,0,-7.06
2021-05-06 16:00:00,25.56,20.04,5733,0,0,0,-4.4
2021-05-07 16:00:00,23.95,21.86,5466,0,0,0,-1.69
2021-05-10 16:00:00,23.86,22.48,1851,0,0,0,-1.11
2021-05-11 16:00:00,24.62,21.82,0,-1974,0,0,-2.25
2021-05-12 16:00:00,25.15,20.29,0,-4602,0,0,-3.88
2021-05-13 16:00:00,23.87,20.17,0,-355,0,0,-2.99
2021-05-14 16:00:00,26.79,21.11,2807,0,0,0,-4.48
2021-05-17 16:00:00,28.63,20.54,0,-1709,0,0,-6.29
2021-05-18 16:00:00,28.7,20.43,0,-325,0,0,-6.43
2021-05-19 16:00:00,28.32,18.58,0,-5536,0,0,-7.59
2021-05-20 16:00:00,28.67,17.23,0,-4045,0,0,-8.89
2021-05-21 16:00:00,27.37,18.89,4952,0,0,0,-6.66
2021-05-24 16:00:00,27.9,18.61,0,-817,0,0,-7.26
2021-05-25 16:00:00,31.94,19,1172,0,0,0,-9.81
2021-05-26 16:00:00,32,18.99,0,-37,0,0,-9.86
2021-05-27 16:00:00,32.43,19.66,1998,0,0,0,-9.64
2021-05-28 16:00:00,32.01,18.92,0,-2203,0,0,-9.92
2021-05-31 16:00:00,32.27,18.85,0,-211,0,0,-10.15
2021-06-01 16:00:00,32.52,19.03,521,0,0,0,-10.18
2021-06-02 16:00:00,31.24,18.92,0,-309,0,0,-9.39
2021-06-03 16:00:00,30.38,19.95,3093,0,0,0,-8
2021-06-04 16:00:00,31.05,18.56,0,-4169,0,0,-9.53
2021-06-07 16:00:00,30.93,17.98,0,-1769,0,0,-9.89
2021-06-08 16:00:00,29.8,19.07,3275,0,0,0,-8.27
2021-06-09 16:00:00,29.91,18.7,0,-1114,0,0,-8.63
2021-06-10 16:00:00,30.78,18.71,37,0,0,0,-9.23
2021-06-11 16:00:00,29.62,18.66,0,-131,0,0,-8.46
2021-06-15 16:00:00,28.18,21.01,7043,0,0,0,-5.59
2021-06-16 16:00:00,26.04,20.83,0,-538,0,0,-4.13
2021-06-17 16:00:00,26.57,21.81,2918.64,0,0,0,-3.76
2021-06-18 16:00:00,26.59,21.45,0,-1064,0,0,-4.06
2021-06-21 16:00:00,26.29,21.91,1386,0,0,0,-3.47
2021-06-22 16:00:00,27.07,24.4,7461,0,0,0,-2.1
2021-06-23 16:00:00,27.7,28.04,10934,0,0,0,0.27
2021-06-24 16:00:00,27.91,30.72,8025.76,0,0,0,2.2
2021-06-25 16:00:00,30,30.17,0,-1663,0,0,0.13
2021-06-28 16:00:00,30.29,27.14,0,-9063.6,0,0,-2.42
2021-06-29 16:00:00,28.77,25.24,0,-5718.6,0,0,-2.74
2021-06-30 16:00:00,29.6,25.62,1155.6,0,0,0,-3.07
2021-07-01 16:00:00,29.74,23.08,0,-7621,0,0,-5.13
2021-07-02 16:00:00,26.06,23.03,0,-164.8,0,0,-2.4
2021-07-05 16:00:00,26.17,24.74,5148.8,0,0,0,-1.13
2021-07-06 16:00:00,26.1,24.7,0,-134.2,0,0,-1.11
2021-07-07 16:00:00,27.53,23.29,0,-4229,0,0,-3.32
2021-07-08 16:00:00,26.23,21.14,0,-6441,0,0,-4.03
2021-07-09 16:00:00,25.77,20.12,0,-3081.6,0,0,-4.49
2021-07-12 16:00:00,27.34,18.9,0,-3633.2,0,0,-6.63
2021-07-13 16:00:00,27.57,19.32,1248.2,0,0,0,-6.47
2021-07-14 16:00:00,26.1,18.64,0,-2033.4,0,0,-5.92
2021-07-15 16:00:00,27.8,18.5,0,-440.8,0,0,-7.28
2021-07-16 16:00:00,26.39,20.26,5291.8,0,0,0,-4.85
2021-07-19 16:00:00,26.86,21,2216.8,0,0,0,-4.62
2021-07-20 16:00:00,26.75,20.33,0,-2004,0,0,-5.07
2021-07-21 16:00:00,27.62,20,0,-1004.2,0,0,-5.97
2021-07-22 16:00:00,27.81,20.05,173,0,0,0,-6.07
2021-07-23 16:00:00,26.26,19.73,0,-968.4,0,0,-5.17
2021-07-26 16:00:00,22.19,17.03,0,-8115.8,0,0,-4.22
2021-07-27 16:00:00,17.87,15.25,0,-5327,0,0,-2.22
2021-07-28 16:00:00,18.1,15.34,257.2,0,0,0,-2.34
2021-07-29 16:00:00,20.33,14.83,0,-1507.8,0,0,-4.57
2021-07-30 16:00:00,19.36,14.67,0,-494,0,0,-3.93
2021-08-02 16:00:00,22.4,14.48,0,-572.8,0,0,-6.47
2021-08-03 16:00:00,22.42,14.2,0,-828.8,0,0,-6.71
2021-08-04 16:00:00,23.52,14.7,1493.4,0,0,0,-7.14
2021-08-05 16:00:00,22.77,14.87,510.2,0,0,0,-6.43
2021-08-06 16:00:00,22.1,14.64,0,-678.4,0,0,-6.11
2021-08-09 16:00:00,23.69,15.66,3054,0,0,0,-6.49
2021-08-10 16:00:00,25.11,17.34,5038.2,0,0,0,-6.21
2021-08-11 16:00:00,24.42,19.08,5205,0,0,0,-4.29
2021-08-12 16:00:00,23.38,18.07,0,-3008,0,0,-4.3
2021-08-13 16:00:00,22.7,16.7,0,-4110.8,0,0,-4.89
2021-08-16 16:00:00,22.58,16.18,0,-1561.2,0,0,-5.22
2021-08-17 16:00:00,20.01,14.03,0,-6453.4,0,0,-4.98
2021-08-18 16:00:00,21.42,14.32,858.2,0,0,0,-5.85
2021-08-19 16:00:00,20.62,13.8,0,-1542,0,0,-5.65
2021-08-20 16:00:00,18.32,12.98,0,-2471.2,0,0,-4.51
2021-08-23 16:00:00,19.97,14.13,3452.8,0,0,0,-4.87
2021-08-24 16:00:00,21.27,15.09,2886,0,0,0,-5.1
2021-08-25 16:00:00,21.52,17.01,5745.2,0,0,0,-3.71
2021-08-26 16:00:00,19.12,16.82,0,-563.6,0,0,-1.93
2021-08-27 16:00:00,19.75,16.9,247.2,0,0,0,-2.38
2021-08-30 16:00:00,19.41,18.31,4233.2,0,0,0,-0.92
2021-08-31 16:00:00,19.22,20.44,6367,0,0,0,1.02
2021-09-01 16:00:00,20.8,19.68,0,-2268.4,0,0,-0.93
2021-09-02 16:00:00,20.8,21.24,4688.4,0,0,0,0.36
2021-09-03 16:00:00,20.15,21.52,826,0,0,0,1.14
2021-09-06 16:00:00,22.4,22.76,3716.8,0,0,0,0.29
2021-09-07 16:00:00,23.87,25.16,7201.2,0,0,0,1.04
2021-09-08 16:00:00,23.35,27.2,6130.8,0,0,0,3.12
2021-09-09 16:00:00,23.3,28.02,2453,0,0,0,3.83
2021-09-10 16:00:00,24.38,26.97,0,-3140.8,0,0,2.08
2021-09-13 16:00:00,23.84,30.19,9669.4,0,0,0,5.13
2021-09-14 16:00:00,21.99,28.35,0,-5534.4,0,0,5.21
2021-09-15 16:00:00,20.75,28.76,1225.8,0,0,0,6.63
2021-09-16 16:00:00,19.27,29.09,990.2,0,0,0,8.23
2021-09-17 16:00:00,20.47,25.82,0,-9817.6,0,0,4.44
2021-09-22 16:00:00,19.62,27.18,4093,0,0,0,6.32
2021-09-23 16:00:00,20.4,27.65,1412.6,0,0,0,6.02
2021-09-24 16:00:00,20.31,25.09,0,-7684,0,0,3.97
2021-09-27 16:00:00,21,20.99,0,-12287.8,0,0,-0.01
2021-09-28 16:00:00,21.16,25.01,12046.6,0,0,0,3.18
2021-09-29 16:00:00,19.92,22.6,0,-7240.2,0,0,2.23
2021-09-30 16:00:00,20.73,26.05,10357.2,0,0,0,4.41
2021-10-08 16:00:00,22.31,24.04,0,-6031,0,0,1.41
2021-10-11 16:00:00,22.46,23.23,0,-2411.2,0,0,0.63
2021-10-12 16:00:00,21.16,22.04,0,-3575.4,0,0,0.73
2021-10-13 16:00:00,22.56,19.14,0,-8714.6,0,0,-2.79
2021-10-14 16:00:00,21.9,20.04,2708.4,0,0,0,-1.53
2021-10-15 16:00:00,22.36,19.96,0,-249.4,0,0,-1.96
2021-10-18 16:00:00,20.94,23.08,9375.8,0,0,0,1.77
2021-10-19 16:00:00,22.13,23.4,952,0,0,0,1.04
2021-10-20 16:00:00,21.82,20.72,0,-8029,0,0,-0.9
2021-10-21 16:00:00,22.26,21.28,1665.4,0,0,0,-0.8
2021-10-22 16:00:00,23.04,19.48,0,-5390.4,0,0,-2.89
2021-10-25 16:00:00,23.54,20.14,1981.2,0,0,0,-2.75
2021-10-26 16:00:00,23.13,19.67,0,-1418.6,0,0,-2.81
2021-10-27 16:00:00,21.52,17.43,0,-6704.4,0,0,-3.37
2021-10-28 16:00:00,20.67,14.11,0,-9968.4,0,0,-5.44
2021-10-29 16:00:00,21.78,14.99,2640.2,0,0,0,-5.58
2021-11-01 16:00:00,21.33,14.16,0,-2489.8,0,0,-5.91
2021-11-02 16:00:00,20.07,12.65,0,-4525.8,0,0,-6.18
2021-11-03 16:00:00,19.61,12.89,713.8,0,0,0,-5.62
2021-11-04 16:00:00,20.79,13.66,2303,0,0,0,-5.9
2021-11-05 16:00:00,20.13,12.58,0,-3230.6,0,0,-6.28
2021-11-08 16:00:00,20.28,12.27,0,-943,0,0,-6.66
2021-11-09 16:00:00,20.24,11.82,0,-1334.2,0,0,-7
2021-11-10 16:00:00,19.61,10.66,0,-3473,0,0,-7.48
2021-11-11 16:00:00,21.53,11.51,2547.2,0,0,0,-8.24
2021-11-12 16:00:00,21.27,11.11,0,-1213.2,0,0,-8.38
2021-11-15 16:00:00,21.13,11.36,748,0,0,0,-8.07
2021-11-16 16:00:00,21.15,10.1,0,-3764.2,0,0,-9.12
2021-11-17 16:00:00,21.21,10.07,0,-107.4,0,0,-9.19
2021-11-18 16:00:00,20.01,10.15,257.8,0,0,0,-8.22
2021-11-19 16:00:00,21.32,10.86,2126.8,0,0,0,-8.62
2021-11-22 16:00:00,21.87,10.72,0,-417.8,0,0,-9.15
2021-11-23 16:00:00,21.89,12.12,4185,0,0,0,-8.02
2021-11-24 16:00:00,21.98,15.08,8873.6,0,0,0,-5.66
2021-11-25 16:00:00,21.47,14.34,0,-2208.2,0,0,-5.87
2021-11-26 16:00:00,20.57,12.9,0,-4312.2,0,0,-6.36
2021-11-29 16:00:00,20.36,13.7,2400.8,0,0,0,-5.53
2021-11-30 16:00:00,19.88,14.24,1617.8,0,0,0,-4.7
2021-12-01 16:00:00,20.17,15.99,5235.6,0,0,0,-3.48
2021-12-02 16:00:00,20.47,15.31,0,-2041.2,0,0,-4.28
2021-12-03 16:00:00,21.59,16.57,3777.2,0,0,0,-4.13
2021-12-06 16:00:00,21.38,15.34,0,-3687.6,0,0,-4.98
2021-12-07 16:00:00,22.11,16.57,3684.2,0,0,0,-4.54
2021-12-08 16:00:00,23.94,16.58,29.6,0,0,0,-5.94
2021-12-09 16:00:00,26,17.23,1969.4,0,0,0,-6.96
2021-12-10 16:00:00,25.41,15.9,0,-4001.8,0,0,-7.58
2021-12-13 16:00:00,26.12,14.79,0,-3331.4,0,0,-8.98
2021-12-14 16:00:00,25.28,13.05,0,-5223,0,0,-9.76
2021-12-15 16:00:00,24.19,12.49,0,-1672.4,0,0,-9.42
2021-12-16 16:00:00,24.9,14.67,6550.2,0,0,0,-8.19
2021-12-17 16:00:00,22.92,14.99,961.4,0,0,0,-6.45
2021-12-20 16:00:00,21.08,13.03,0,-5882.8,0,0,-6.65
2021-12-21 16:00:00,21.9,13.86,2475.2,0,0,0,-6.6
2021-12-22 16:00:00,21.92,14,415.2,0,0,0,-6.5
2021-12-23 16:00:00,22.77,13.98,0,-52.4,0,0,-7.16
2021-12-24 16:00:00,22.09,13.01,0,-2898.8,0,0,-7.44
2021-12-27 16:00:00,22.04,13.39,1125.6,0,0,0,-7.09
2021-12-28 16:00:00,22.95,14.29,2703,0,0,0,-7.04
2021-12-29 16:00:00,21.15,14.29,18.8,0,0,0,-5.66
2021-12-30 16:00:00,22.1,14.1,0,-569.4,0,0,-6.55
2021-12-31 16:00:00,22.56,13.66,0,-1327.8,0,0,-7.26
2022-01-04 16:00:00,22,14.37,2139,0,0,0,-6.25
2022-01-05 16:00:00,20.77,14.38,6,0,0,0,-5.29
2022-01-06 16:00:00,19.53,14.31,0,-214,0,0,-4.37
2022-01-07 16:00:00,19.64,14.85,1637,0,0,0,-4
2022-01-10 16:00:00,20.17,15.6,2233,0,0,0,-3.8
2022-01-11 16:00:00,19.03,15.35,0,-745.8,0,0,-3.09
2022-01-12 16:00:00,20.21,16.64,3890.6,0,0,0,-2.97
2022-01-13 16:00:00,18.24,17.23,1746,0,0,0,-0.85
2022-01-14 16:00:00,17.26,15.58,0,-4942,0,0,-1.43
2022-01-17 16:00:00,18.27,13.98,0,-4790,0,0,-3.63
2022-01-18 16:00:00,19.41,16.23,6739.2,0,0,0,-2.66
2022-01-19 16:00:00,18.59,15.82,0,-1231.4,0,0,-2.34
2022-01-20 16:00:00,19.66,15.02,0,-2389.8,0,0,-3.88
2022-01-21 16:00:00,18.57,14.88,0,-416.4,0,0,-3.11
2022-01-24 16:00:00,18.75,13.39,0,-4486.8,0,0,-4.51
2022-01-25 16:00:00,16.07,10.89,0,-7482,0,0,-4.46
2022-01-26 16:00:00,16.91,11.86,2893.4,0,0,0,-4.32
2022-01-27 16:00:00,14.61,10.76,0,-3300.8,0,0,-3.36
2022-01-28 16:00:00,13.22,10.07,0,-2063.4,0,0,-2.78
