时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2019-06-17 16:00:00,-9.33,5.17,0,-7051.79,2080,-21790,15.99
2019-06-18 16:00:00,-9.01,7.44,6814.21,0,21216,-47360,18.08
2019-06-19 16:00:00,-7.81,10.02,7745.23,0,151990,-227551,19.34
2019-06-20 16:00:00,-5.02,12.21,6562.77,0,195212,-71764,18.14
2019-06-21 16:00:00,-4.89,13.64,4282,0,0,0,19.48
2019-06-24 16:00:00,-4.7,12.02,0,-4859.23,52188,-53148,17.54
2019-06-25 16:00:00,-5.69,11.58,0,-1329,1336,0,18.31
2019-06-26 16:00:00,-5.87,11.67,295.71,0,0,-4894,18.63
2019-06-27 16:00:00,-4.86,12.78,3323.61,0,25866,-21736,18.54
2019-06-28 16:00:00,-5.09,11.55,0,-3702.04,57056,-55848,17.53
2019-07-01 16:00:00,-2.36,15.72,12526.99,0,0,-205199,18.52
2019-07-02 16:00:00,-2.32,16.2,1433.07,0,205643,0,18.96
2019-07-03 16:00:00,-3.41,16.52,956.84,0,54141,-55017,20.63
2019-07-04 16:00:00,-3.91,16.48,0,-113.44,0,-1444,21.22
2019-07-05 16:00:00,-3.41,16.91,1281.28,0,25846,-26215,21.04
2019-07-08 16:00:00,-5.66,14.47,0,-7321.57,27540,-27630,21.34
2019-07-09 16:00:00,-5.9,15.39,2769.62,0,56055,-120885,22.62
2019-07-10 16:00:00,-6.06,15.14,0,-769.79,66234,0,22.57
2019-07-11 16:00:00,-6.09,15.17,117.19,0,0,-119047,22.64
2019-07-12 16:00:00,-5.51,16.22,3130.07,0,182033,-62640,23
2019-07-15 16:00:00,-5.13,17.39,3526.4,0,83787,-83200,23.74
2019-07-16 16:00:00,-5.56,17.61,656.32,0,23330,-23360,24.53
2019-07-17 16:00:00,-5.61,18,1175.92,0,23530,-26670,25.01
2019-07-18 16:00:00,-6.51,16.04,0,-5892.33,62532,-60060,24.12
2019-07-19 16:00:00,-5.53,16.84,2392.27,0,1115,-57225,23.68
2019-07-22 16:00:00,-6.18,14.92,0,-5762.77,57650,0,22.49
2019-07-23 16:00:00,-5.98,15.65,2199.89,0,155151,-156305,23.01
2019-07-24 16:00:00,-5.24,16.21,1691.21,0,25933,-24720,22.64
2019-07-25 16:00:00,-4.46,17.28,3185.32,0,24316,-24983,22.75
2019-07-26 16:00:00,-4.27,18.05,2327.51,0,47792,-47414,23.32
2019-07-29 16:00:00,-4.38,18.23,531.5,0,119127,-119981,23.65
2019-07-30 16:00:00,-3.98,19.48,3769.76,0,0,-1238,24.43
2019-07-31 16:00:00,-4.85,19.63,439.07,0,2944,-930,25.73
2019-08-01 16:00:00,-5.64,19.52,0,-337.99,0,-221902,26.66
2019-08-02 16:00:00,-7.03,19.87,1046.91,0,268805,-49975,28.93
2019-08-05 16:00:00,-8.81,17.57,0,-6890.43,23661,-24096,28.93
2019-08-06 16:00:00,-9.79,14.39,0,-9544.14,221810,-219225,26.8
2019-08-07 16:00:00,-10.16,15.03,1936.08,0,117921,-117869,28.04
2019-08-08 16:00:00,-8.97,15.29,762.32,0,2550,-2680,26.65
2019-08-09 16:00:00,-9.86,13.11,0,-6546.4,595,0,25.48
2019-08-12 16:00:00,-8.23,15.51,7218.17,0,112379,-113569,25.87
2019-08-13 16:00:00,-9.06,13.95,0,-4699,514,0,25.3
2019-08-14 16:00:00,-8.64,14.69,2231,0,0,0,25.54
2019-08-15 16:00:00,-8.36,15.07,1151.5,0,152562,-152771,25.57
2019-08-16 16:00:00,-7.95,17.74,7985.94,0,115225,-115862,27.91
2019-08-19 16:00:00,-5.95,21.4,10991.17,0,5340,-4830,29.08
2019-08-20 16:00:00,-6.03,22.94,4632,0,337,0,30.83
2019-08-21 16:00:00,-6.18,23.22,830.39,0,68007,-68422,31.34
2019-08-22 16:00:00,-5.89,24.28,3187.41,0,0,-595,32.06
2019-08-23 16:00:00,-5.21,24.02,0,-782.49,73674,-75175,30.84
2019-08-26 16:00:00,-6.57,21.12,0,-8695.14,294414,-292932,29.64
2019-08-27 16:00:00,-5.31,24.05,8789.51,0,57470,-57460,31.01
2019-08-28 16:00:00,-5.66,23.48,0,-1717.8,5675,-5796,30.89
2019-08-29 16:00:00,-5.97,23.71,679.55,0,3474,-3450,31.56
2019-08-30 16:00:00,-5.74,23.71,0,-5.86,5640,-5856,31.24
2019-09-02 16:00:00,-4.53,27.15,10337.58,0,58724,-59444,33.18
2019-09-03 16:00:00,-4.4,26.77,0,-1150,1057,0,32.6
2019-09-04 16:00:00,-3.59,26.74,0,-97.9,59200,-235582,31.46
2019-09-05 16:00:00,-2.62,27.9,3479.14,0,241717,-66218,31.34
2019-09-06 16:00:00,-2.04,27.08,0,-2453.72,6166,-5725,29.73
2019-09-09 16:00:00,-1.44,29.12,6117.44,0,2538,-3564,31.01
2019-09-10 16:00:00,-1.78,28.11,0,-3007.96,6268,-5955,30.43
2019-09-11 16:00:00,-2.5,28.22,305.33,0,54600,-64495,31.51
2019-09-12 16:00:00,-1.45,27.79,0,-1267.09,9600,-1085,29.67
2019-09-16 16:00:00,-1.81,28.17,1144.57,0,57215,-56816,30.53
2019-09-17 16:00:00,-3.46,27.73,0,-1342.63,0,-252837,32.31
2019-09-18 16:00:00,-3,27.86,392.96,0,269296,-15649,31.81
2019-09-19 16:00:00,-2.64,29.58,5179.12,0,73593,-75842,33.09
2019-09-20 16:00:00,-2.36,31.19,4810.43,0,1495,-6571,34.36
2019-09-23 16:00:00,-3.48,29.69,0,-4504.6,146571,-147412,34.37
2019-09-24 16:00:00,-3.22,30.45,2286.66,0,65704,-61134,34.79
2019-09-25 16:00:00,-3.97,28.84,0,-4814.98,50746,-54905,34.17
2019-09-26 16:00:00,-4.71,26.17,0,-8032.53,65479,-63080,32.41
2019-09-27 16:00:00,-4.42,30.14,11930.76,0,168371,-163829,36.16
2019-09-30 16:00:00,-5.37,32.76,7846.7,0,82180,-82428,40.29
2019-10-08 16:00:00,-4.79,34.99,6698.44,0,4500,-4560,41.78
2019-10-09 16:00:00,-4.65,37.07,6231.41,0,59706,-59549,43.75
2019-10-10 16:00:00,-3.88,39.54,7400.32,0,6602,-6680,45.17
2019-10-11 16:00:00,-2.96,38.23,0,-3905,0,0,42.45
2019-10-14 16:00:00,-1.93,38.44,621.38,0,58191,-58292,41.16
2019-10-15 16:00:00,-2.35,35.59,0,-8541.84,185397,-186101,38.85
2019-10-16 16:00:00,-2.68,35.98,1147.21,0,133293,-147312,39.72
2019-10-17 16:00:00,-2.62,35.43,0,-1645.88,55524,-46806,39.07
2019-10-18 16:00:00,-4.01,34.6,0,-2477.62,66300,-61411,40.22
2019-10-21 16:00:00,-3.72,32.8,0,-5397.75,68090,-154556,37.93
2019-10-22 16:00:00,-3.35,33.86,3160.37,0,208626,-123690,38.5
2019-10-23 16:00:00,-3.96,37.51,10962.28,0,1286,-722,43.18
2019-10-24 16:00:00,-3.97,35.41,0,-6304.89,113844,-113481,41.01
2019-10-25 16:00:00,-3.33,34.06,0,-4054.38,134858,-138934,38.68
2019-10-28 16:00:00,-2.59,34.7,1937,0,4061,0,38.28
2019-10-29 16:00:00,-2.99,31.73,0,-8910.61,4942,-4612,35.79
2019-10-30 16:00:00,-3.46,31.21,0,-1561.1,64535,-66152,35.91
2019-10-31 16:00:00,-3.57,30.13,0,-3240.41,66901,-184775,34.95
2019-11-01 16:00:00,-1.95,31.69,4660.51,0,185796,-67080,34.31
2019-11-04 16:00:00,-1.31,33.03,4026,0,0,0,34.8
2019-11-05 16:00:00,-0.7,32.57,0,-1370.6,66782,-67245,33.5
2019-11-06 16:00:00,-1.14,31.99,0,-1735.18,4554,-4183,33.51
2019-11-07 16:00:00,-0.97,34.35,7079.13,0,4249,-4867,35.67
2019-11-08 16:00:00,-1.43,34.16,0,-584.08,63218,-63261,36.11
2019-11-11 16:00:00,-3.17,32.15,0,-6019.05,129054,-138949,36.48
2019-11-12 16:00:00,-3.15,32.85,2090.71,0,74833,-255941,37.17
2019-11-13 16:00:00,-3.25,34.01,3493.05,0,190749,0,38.51
2019-11-14 16:00:00,-3.1,35.41,4194.88,0,61036,-62660,39.74
2019-11-15 16:00:00,-3.81,33.51,0,-5699.91,118892,-117858,38.8
2019-11-18 16:00:00,-3.05,34.43,2767.37,0,49036,-50051,38.66
2019-11-19 16:00:00,-2.08,36.07,4924,0,1390,0,38.96
2019-11-20 16:00:00,-3.05,34.08,0,-5973.44,69863,-70213,38.3
2019-11-21 16:00:00,-3.5,34,0,-241.7,61019,-75919,38.86
2019-11-22 16:00:00,-4.49,32.4,0,-4817.86,144668,-135868,38.62
2019-11-25 16:00:00,-3.79,32.49,275.56,0,125351,-119893,37.71
2019-11-26 16:00:00,-3.45,31.63,0,-2581.44,125028,-124800,36.33
2019-11-27 16:00:00,-3.85,31.32,0,-921.37,116629,-117045,36.58
2019-11-28 16:00:00,-4.18,30.62,0,-2113,0,0,36.32
2019-11-29 16:00:00,-5.02,30.48,0,-405.72,10398,-11720,37.38
2019-12-02 16:00:00,-4.83,31,1543,0,1532,0,37.65
2019-12-03 16:00:00,-4.46,30.01,0,-2948.63,85493,-85983,36.08
2019-12-04 16:00:00,-4.49,30.18,514.34,0,180325,-182863,36.3
2019-12-05 16:00:00,-3.76,31.46,3814.31,0,59384,-57600,36.6
2019-12-06 16:00:00,-3.19,31.69,700.55,0,115374,-115789,36.03
2019-12-09 16:00:00,-3.36,32.04,1053,0,980,0,36.63
2019-12-10 16:00:00,-3.24,32.39,1051.8,0,14520,-15195,36.82
2019-12-11 16:00:00,-3.18,32.63,718.51,0,55152,-55102,36.99
2019-12-12 16:00:00,-3.47,32.68,148.63,0,19551,-19369,37.45
2019-12-13 16:00:00,-1.55,34.85,6497.72,0,189525,-190292,36.97
2019-12-16 16:00:00,-1.07,35.77,2775.75,0,3102,-2247,37.24
2019-12-17 16:00:00,0.27,36.73,2871.07,0,168986,-170946,36.36
2019-12-18 16:00:00,0.05,36.96,696.97,0,2115,-1028,36.89
2019-12-19 16:00:00,-0.09,37.14,552.05,0,0,-15950,37.26
2019-12-20 16:00:00,-0.34,36.26,0,-2649.29,15449,-56883,36.72
2019-12-23 16:00:00,-1.58,33.5,0,-8284.24,89416,-34882,35.64
2019-12-24 16:00:00,-0.94,36.81,9921.55,0,135175,-256167,38.11
2019-12-25 16:00:00,-0.99,36.58,0,-689.18,126764,-3165,37.95
2019-12-26 16:00:00,-0.12,37.01,1290.45,0,96129,-101215,37.17
2019-12-27 16:00:00,-0.22,38.83,5466.87,0,6024,-2133,39.14
2019-12-30 16:00:00,1.26,40.41,4755.31,0,26466,-26646,38.66
2019-12-31 16:00:00,1.63,40.66,736.69,0,5327,-4314,38.4
2020-01-02 16:00:00,3.01,42.64,5951.19,0,35706,-35604,38.47
2020-01-03 16:00:00,2.83,41.89,0,-2265.46,154189,-155160,37.99
2020-01-06 16:00:00,2.44,42.5,1829.08,0,0,-130108,39.11
2020-01-07 16:00:00,3.21,43.76,3791.14,0,205287,-76019,39.29
2020-01-08 16:00:00,2.02,42.28,0,-4447.56,2658,-1560,39.46
2020-01-09 16:00:00,3.31,44.62,7025.14,0,26400,-29680,39.99
2020-01-10 16:00:00,3.28,43.47,0,-3461.47,12508,-9475,38.91
2020-01-13 16:00:00,4.3,46.21,8240.35,0,131180,-139080,40.18
2020-01-14 16:00:00,3.95,48.51,6873.83,0,48954,-43010,42.87
2020-01-15 16:00:00,3.37,49.64,3393,0,1851,0,44.76
2020-01-16 16:00:00,2.93,49.45,0,-569.05,108450,-219152,45.2
2020-01-17 16:00:00,3.08,49.51,184.08,0,104876,-48510,45.04
2020-01-20 16:00:00,3.84,51.15,4937.45,0,207473,-156546,45.56
2020-01-21 16:00:00,2.07,50.49,0,-1984.06,55938,-54964,47.44
2020-01-22 16:00:00,2.51,48.76,0,-5193.36,150431,-214544,45.12
2020-01-23 16:00:00,-0.67,45.24,0,-10559.73,141729,-77976,46.22
2020-02-03 16:00:00,-8.5,35.3,0,-29814.1,66330,-106812,47.87
2020-02-04 16:00:00,-6.08,32.79,0,-7528.2,326203,-284442,41.39
2020-02-05 16:00:00,-5.02,36.13,10002,0,0,0,43.32
2020-02-06 16:00:00,-3.25,37.91,5341.41,0,69519,-69664,42.54
2020-02-07 16:00:00,-3.25,37.46,0,-1346.58,0,-412803,42.08
2020-02-10 16:00:00,-2.85,37.46,0,0,0,0,41.49
2020-02-11 16:00:00,-1.94,37.46,0,0,0,0,40.18
2020-02-12 16:00:00,-1.15,37.46,0,0,0,0,39.06
2020-02-13 16:00:00,-1.76,37.7,730,0,408019,0,40.17
2020-02-14 16:00:00,-1.07,35.14,0,-7693.86,137424,-135429,36.6
2020-02-17 16:00:00,1.16,39.44,12896.82,0,62058,-60725,37.84
2020-02-18 16:00:00,0.66,43.4,11885,0,492,0,42.46
2020-02-19 16:00:00,0.51,45.44,6120,0,0,0,44.7
2020-02-20 16:00:00,2.82,48.17,8207,0,0,0,44.11
2020-02-21 16:00:00,2.94,50.93,8257,0,0,0,46.62
2020-02-24 16:00:00,2.53,50.94,51.83,0,75050,-291526,47.22
2020-02-25 16:00:00,2.31,49.22,0,-5175.06,0,-85554,45.85
2020-02-26 16:00:00,1.05,42.55,0,-20000.87,296521,-68133,41.07
2020-02-27 16:00:00,1.34,41.13,0,-4252.6,428099,-355693,39.26
2020-02-28 16:00:00,-2.25,38.18,0,-8851.44,0,-340441,41.36
2020-03-02 16:00:00,0.96,43.1,14742.61,0,410176,-74084,41.74
2020-03-03 16:00:00,1.5,46.49,10168,0,3755,0,44.33
2020-03-04 16:00:00,2.09,44.96,0,-4585,0,0,41.99
2020-03-05 16:00:00,4.36,46.94,5946.31,0,0,-441306,40.8
2020-03-06 16:00:00,2.67,46.42,0,-1555.31,440473,0,42.61
2020-03-09 16:00:00,-0.84,45.16,0,-3791.44,0,-73150,46.39
2020-03-10 16:00:00,1.29,50.46,15909.09,0,291390,-218990,48.54
2020-03-11 16:00:00,-0.06,48.13,0,-6994,430,0,48.22
2020-03-12 16:00:00,-1.98,44.97,0,-9484.42,436,-418,47.9
2020-03-13 16:00:00,-3.36,40.21,0,-14289.14,0,-306420,45.08
2020-03-16 16:00:00,-7.52,33.81,0,-19199.13,305927,0,44.69
2020-03-17 16:00:00,-7.97,33.34,0,-1387.58,224592,-225262,44.89
2020-03-18 16:00:00,-9.79,31.37,0,-5913.21,68410,-68388,45.63
2020-03-19 16:00:00,-10.96,30.32,0,-3149.75,259733,-260394,46.36
2020-03-20 16:00:00,-9.37,32.8,7439.06,0,1942,-1942,46.53
2020-03-23 16:00:00,-12.42,28.54,0,-12774.35,0,-385612,46.77
2020-03-24 16:00:00,-10.07,28.54,0,0,0,0,42.93
2020-03-25 16:00:00,-7.65,28.54,0,0,0,0,39.19
2020-03-26 16:00:00,-8.26,29.09,1624,0,61480,0,40.71
2020-03-27 16:00:00,-7.96,29.38,893,0,25196,0,40.57
2020-03-30 16:00:00,-8.85,28.71,0,-2019.6,48877,-11604,41.21
2020-03-31 16:00:00,-8.55,28.51,0,-593.89,56922,-23887,40.52
2020-04-01 16:00:00,-8.83,28.68,496.71,0,61973,-10290,41.14
2020-04-02 16:00:00,-7.35,29.53,2556.93,0,0,-32074,39.81
2020-04-03 16:00:00,-7.88,29.66,395,0,95459,0,40.75
2020-04-07 16:00:00,-5.78,32.42,8276.85,0,12830,-38151,40.54
2020-04-08 16:00:00,-6.21,32.46,126.89,0,53195,-26112,41.23
2020-04-09 16:00:00,-5.91,32.29,0,-505.6,39704,-38600,40.6
2020-04-10 16:00:00,-6.49,30.51,0,-5351.33,35372,-52327,39.57
2020-04-13 16:00:00,-6.89,30.67,485.97,0,255651,-135120,40.34
2020-04-14 16:00:00,-5.09,32.5,5487.6,0,30670,-25403,39.61
2020-04-15 16:00:00,-5.79,30.09,0,-7223.91,45769,-45912,38.09
2020-04-16 16:00:00,-5.67,31.2,3321.08,0,6492,-5918,39.09
2020-04-17 16:00:00,-4.75,31.75,1642.62,0,55380,-55311,38.32
2020-04-20 16:00:00,-4.4,33.02,3819.3,0,12930,-12699,39.14
2020-04-21 16:00:00,-5.53,31.69,0,-3987,0,0,39.4
2020-04-22 16:00:00,-4.75,31.16,0,-1604.43,0,-325749,37.7
2020-04-23 16:00:00,-4.99,29.65,0,-4521.49,326217,-13940,36.46
2020-04-24 16:00:00,-5.8,26.57,0,-9242.49,106101,-94208,34.36
2020-04-27 16:00:00,-5.16,25.68,0,-2683.42,128395,-195026,32.52
2020-04-28 16:00:00,-4.51,24.76,0,-2732.42,130607,-63536,30.65
2020-04-29 16:00:00,-4.06,23.36,0,-4210.58,73510,-73856,28.58
2020-04-30 16:00:00,-2.93,24.5,3417.29,0,122427,-122500,28.26
2020-05-06 16:00:00,-2.35,25.31,2440,0,0,0,28.33
2020-05-07 16:00:00,-2.63,24.91,0,-1224.44,63393,-63520,28.28
2020-05-08 16:00:00,-1.67,25.85,2835.24,0,37723,-39618,27.99
2020-05-11 16:00:00,-1.75,25.62,0,-679,1794,0,27.86
2020-05-12 16:00:00,-1.75,25.82,597.48,0,129685,-131611,28.06
2020-05-13 16:00:00,-1.55,25.8,0,-74.22,0,-77545,27.78
2020-05-14 16:00:00,-2.62,25.34,0,-1372.76,204371,-127210,28.71
2020-05-15 16:00:00,-2.93,24.99,0,-1045.38,0,-63790,28.76
2020-05-18 16:00:00,-2.68,23.69,0,-3917.25,77378,-12680,27.1
2020-05-19 16:00:00,-1.85,23.57,0,-345.33,99411,-98883,25.9
2020-05-20 16:00:00,-2.37,23.44,0,-383.72,62606,-62443,26.44
2020-05-21 16:00:00,-2.9,21.93,0,-4547.53,61974,-63920,25.57
2020-05-22 16:00:00,-5.13,21.77,0,-482.71,0,-178968,28.35
2020-05-25 16:00:00,-5,20.53,0,-3723.8,60918,-89819,26.87
2020-05-26 16:00:00,-3.92,20.68,465.96,0,241140,-148603,25.6
2020-05-27 16:00:00,-4.6,20.98,906.7,0,113210,0,26.81
2020-05-28 16:00:00,-4.32,20.58,0,-1198.54,59057,-56160,26.02
2020-05-29 16:00:00,-4.06,19.68,0,-2702.27,62722,-62564,24.74
2020-06-01 16:00:00,-1.48,22.77,9249.64,0,58990,-59454,24.61
2020-06-02 16:00:00,-1.17,22.94,516,0,384,0,24.4
2020-06-03 16:00:00,-1.17,22.23,0,-2134,0,0,23.68
2020-06-04 16:00:00,-1.21,22.87,1939.51,0,126605,-127664,24.37
2020-06-05 16:00:00,-0.73,22.68,0,-591.54,58251,-60705,23.58
2020-06-08 16:00:00,-0.22,22.73,164.24,0,119956,-121461,23
2020-06-09 16:00:00,0.4,23.61,2629.29,0,68231,-64210,23.12
2020-06-10 16:00:00,0.22,22.2,0,-4219.9,124109,-122899,21.93
2020-06-11 16:00:00,-0.87,20.84,0,-4081.39,620,-388,21.9
2020-06-12 16:00:00,-0.69,19.43,0,-4225.69,115214,-348799,20.26
2020-06-15 16:00:00,-1.88,18.28,0,-3450.64,233322,0,20.55
2020-06-16 16:00:00,-0.4,20.05,5297,0,0,0,20.53
2020-06-17 16:00:00,-0.33,20.54,1466,0,648,0,20.94
2020-06-18 16:00:00,0.34,22.99,7370.65,0,3585,-4347,22.57
2020-06-19 16:00:00,1.68,23.74,2245.9,0,61350,-58951,21.7
2020-06-22 16:00:00,1.77,24.55,2415,0,0,0,22.38
2020-06-23 16:00:00,2.26,23.19,0,-4065.21,132202,-132510,20.47
2020-06-24 16:00:00,2.68,24.58,4150.47,0,228084,-232980,21.33
2020-06-29 16:00:00,1.96,24.43,0,-432.86,61794,-54846,22.04
2020-06-30 16:00:00,3.3,26,4713.2,0,9209,-8924,21.97
2020-07-01 16:00:00,5.38,29.91,11731.22,0,3450,-3783,23.28
2020-07-02 16:00:00,7.57,32.65,8208.59,0,5615,-5414,23.32
2020-07-03 16:00:00,9.64,33.8,3447.94,0,56017,-54600,22.04
2020-07-06 16:00:00,15.86,40.88,21234.02,0,69956,-70308,21.6
2020-07-07 16:00:00,16.55,45,12377.13,0,207980,-209200,24.41
2020-07-08 16:00:00,18.44,46.64,4914.28,0,0,-62176,23.81
2020-07-09 16:00:00,20.09,53.06,19263.22,0,0,-10779,27.45
2020-07-10 16:00:00,17.92,51.67,0,-4164.25,67950,-4266,28.62
2020-07-13 16:00:00,20.4,57.14,16391.1,0,0,-6897,30.51
2020-07-14 16:00:00,19.25,53.36,0,-11324.2,0,-74835,28.6
2020-07-15 16:00:00,17.7,51.64,0,-5159.01,0,-142293,28.84
2020-07-16 16:00:00,12.04,51.51,0,-396.11,0,-219758,35.23
2020-07-17 16:00:00,12.75,50.43,0,-3228.12,453942,0,33.42
2020-07-20 16:00:00,16.11,54.87,13313,0,0,0,33.38
2020-07-21 16:00:00,16.38,58.17,9888,0,391,0,35.91
2020-07-22 16:00:00,16.96,57.63,0,-1601,0,0,34.77
2020-07-23 16:00:00,16.91,56.71,0,-2786,0,0,34.04
2020-07-24 16:00:00,11.78,51.35,0,-16052.48,0,-1482,35.4
2020-07-27 16:00:00,12.34,50.02,0,-4017.16,107870,-106868,33.54
2020-07-28 16:00:00,13.33,51.81,5384.62,0,343171,-344874,33.95
2020-07-29 16:00:00,16.08,57.8,17972.32,0,30324,-32479,35.94
2020-07-30 16:00:00,15.51,56.65,0,-3464,3135,0,35.62
2020-07-31 16:00:00,16.48,58.87,6668,0,0,0,36.39
2020-08-03 16:00:00,18.37,62.21,10009,0,0,0,37.04
2020-08-04 16:00:00,18.48,60.61,0,-4775,420,0,35.56
2020-08-05 16:00:00,18.51,62.08,4397.68,0,87439,-88039,36.76
2020-08-06 16:00:00,18.16,62.06,0,-48.13,476,-363307,37.15
2020-08-07 16:00:00,16.8,61.22,0,-2534.04,476410,-112888,38.03
2020-08-10 16:00:00,17.22,60.82,0,-1185.27,81032,-224780,37.2
2020-08-11 16:00:00,16.15,55.95,0,-14623.07,222719,-78540,34.27
2020-08-12 16:00:00,15.3,57,3151.78,0,290310,-294262,36.17
2020-08-13 16:00:00,15.01,56.06,0,-2820,3321,0,35.69
2020-08-14 16:00:00,16.72,57.7,4916.62,0,4356,-4382,35.11
2020-08-17 16:00:00,19.46,60.81,9326.53,0,0,-472,34.61
2020-08-18 16:00:00,19.4,61.3,1488.31,0,90189,-89645,35.09
2020-08-19 16:00:00,17.61,59.72,0,-4764.09,78960,-84276,35.8
2020-08-20 16:00:00,16.08,57.18,0,-7616.66,130428,-129428,35.41
2020-08-21 16:00:00,17.07,58.88,5102.58,0,160647,-240682,35.71
2020-08-24 16:00:00,17.99,58.97,280.04,0,168980,-86520,34.73
2020-08-25 16:00:00,18.14,58.62,0,-1066.47,55211,-55041,34.26
2020-08-26 16:00:00,16.75,55.36,0,-9767.29,75049,-75834,33.07
2020-08-27 16:00:00,17.38,58.7,10035.08,0,159506,-164671,35.2
2020-08-28 16:00:00,20.18,59.99,3845,0,6195,0,33.13
2020-08-31 16:00:00,19.48,58.51,0,-4421.38,72755,-72990,32.67
2020-09-01 16:00:00,20.13,60.29,5342.24,0,84428,-84334,33.43
2020-09-02 16:00:00,20.17,60.72,1278.65,0,88809,-89471,33.74
2020-09-03 16:00:00,19.51,60.09,0,-1898.51,44482,-54036,33.96
2020-09-04 16:00:00,18.34,58.08,0,-6019.04,202660,-193547,33.58
2020-09-07 16:00:00,15.84,54.83,0,-9761.59,40500,-103252,33.66
2020-09-08 16:00:00,16.46,54.29,0,-1604.55,278085,-216644,32.48
2020-09-09 16:00:00,13.74,49.62,0,-14003.61,147738,-146450,31.55
2020-09-10 16:00:00,13.67,47.33,0,-6884.54,165966,-166595,29.61
2020-09-11 16:00:00,14.8,49.83,7494.66,0,352131,-352864,30.51
2020-09-14 16:00:00,15.39,49.78,0,-135,0,0,29.8
2020-09-15 16:00:00,16.31,50.57,2367.28,0,9450,-9720,29.46
2020-09-16 16:00:00,15.54,49.29,0,-3831,826,0,29.21
2020-09-17 16:00:00,14.93,53.39,12282.97,0,0,-5028,33.46
2020-09-18 16:00:00,17.52,55.75,7079.4,0,77741,-73721,32.53
2020-09-21 16:00:00,16.39,56.83,3258.01,0,2988,-1991,34.75
2020-09-22 16:00:00,15.01,53.13,0,-11120.21,365215,-374563,33.14
2020-09-23 16:00:00,15.42,52.53,0,-1779.14,0,-131648,32.15
2020-09-24 16:00:00,13.2,48.04,0,-13490.6,293813,-154261,30.78
2020-09-25 16:00:00,13.38,47.79,0,-743.58,0,-213708,30.35
2020-09-28 16:00:00,13.67,45.96,0,-5484.14,282787,-72358,28.41
2020-09-29 16:00:00,13.92,47.6,4924.83,0,83824,-80807,29.56
2020-09-30 16:00:00,13.81,44.98,0,-7863.32,426,-318,27.39
2020-10-09 16:00:00,16.13,49.68,14104.91,0,86249,-147274,28.89
2020-10-12 16:00:00,19.66,55.78,18280.5,0,88216,-27764,30.19
2020-10-13 16:00:00,20.05,54.64,0,-3414,0,0,28.81
2020-10-14 16:00:00,19.26,52.07,0,-7699,0,0,27.51
2020-10-15 16:00:00,19.05,51.52,0,-1644.74,0,-276590,27.27
2020-10-16 16:00:00,18.88,53.16,4898.34,0,409195,-133599,28.84
2020-10-19 16:00:00,17.98,52.12,0,-3122,324,0,28.94
2020-10-20 16:00:00,18.92,51.76,0,-1071.34,118969,-119349,27.62
2020-10-21 16:00:00,18.9,53.74,5944.69,0,1725,-1306,29.3
2020-10-22 16:00:00,18.54,53.99,752,0,0,0,29.91
2020-10-23 16:00:00,17.06,54.02,73,0,0,0,31.57
2020-10-26 16:00:00,16.38,50.33,0,-11051,0,0,29.17
2020-10-27 16:00:00,16.58,49.57,0,-2293.49,404279,-408097,28.3
2020-10-28 16:00:00,17.53,50.28,2141.19,0,113117,-110630,27.87
2020-10-29 16:00:00,18.41,49.82,0,-1374.13,74562,-75046,26.53
2020-10-30 16:00:00,16.48,49.92,279.81,0,77233,-76519,28.71
2020-11-02 16:00:00,17.12,48.9,0,-3065.76,73210,-73200,27.13
2020-11-03 16:00:00,18.52,51.35,7373,0,0,0,27.7
2020-11-04 16:00:00,19.42,52.93,4724,0,0,0,28.06
2020-11-05 16:00:00,21.19,56.1,9504.29,0,188234,-189083,28.81
2020-11-06 16:00:00,21.21,59.13,9106.5,0,123850,-124080,31.28
2020-11-09 16:00:00,23.58,69.98,32550.13,0,73677,-73296,37.55
2020-11-10 16:00:00,22.9,65.22,0,-14270.7,3471,-3701,34.43
2020-11-11 16:00:00,21.68,63.23,0,-5986.01,78444,-78939,34.15
2020-11-12 16:00:00,21.77,63.07,0,-462.51,3486,-3510,33.92
2020-11-13 16:00:00,20.49,61.2,0,-5621.07,0,-3072,33.79
2020-11-16 16:00:00,21.67,65.26,12176.91,0,202958,-208341,35.83
2020-11-17 16:00:00,21.43,62.35,0,-8736.45,138829,-130356,33.7
2020-11-18 16:00:00,21.36,61.63,0,-2165.54,225847,-226370,33.18
2020-11-19 16:00:00,22.26,62.3,2024.01,0,83905,-83899,32.75
2020-11-20 16:00:00,22.64,63.18,2627.07,0,132513,-134674,33.06
2020-11-23 16:00:00,24.17,66.7,10575.72,0,4776,-3276,34.25
2020-11-24 16:00:00,23.41,66.75,140.36,0,10021,-9638,35.12
2020-11-25 16:00:00,21.83,64.26,0,-7461.29,38943,-39768,34.83
2020-11-26 16:00:00,22.05,65.75,4462.57,0,165648,-199746,35.8
2020-11-27 16:00:00,23.57,66.61,2568.59,0,127980,-94080,34.83
2020-11-30 16:00:00,23.06,66.59,0,-53.01,22079,-22010,35.37
2020-12-01 16:00:00,25.71,68.32,5186.94,0,136527,-136540,33.9
2020-12-02 16:00:00,25.71,67.58,0,-2204.06,4614,-5056,33.31
2020-12-03 16:00:00,25.46,67.75,513.69,0,12243,-12311,33.71
