pnl_pct,entry_date,exit_date,symbol,reason,regime
-0.0188,2020-01-03,2020-01-06,000895,stop_loss,BULL
0.0078,2021-03-11,2021-03-15,000895,stop_loss,BEAR
-0.0369,2021-05-10,2021-05-11,000895,stop_loss,SIDEWAYS
0.0025,2021-08-10,2021-08-12,000895,stop_loss,BEAR
-0.3080,2018-07-04,2018-07-05,000938,stop_loss,BEAR
-0.0062,2018-07-26,2018-07-27,000938,stop_loss,BEAR
0.0025,2019-01-14,2019-01-22,000938,time_stop,BEAR
-0.0174,2019-01-25,2019-01-29,000938,stop_loss,BULL
0.1163,2019-02-12,2019-02-20,000938,time_stop,SIDEWAYS
-0.0590,2019-05-23,2019-05-24,000938,stop_loss,BEAR
-0.0058,2019-06-24,2019-06-25,000938,stop_loss,BULL
0.0012,2019-09-23,2019-09-25,000938,stop_loss,BULL
0.0359,2019-12-09,2019-12-17,000938,time_stop,BEAR
-0.0153,2020-08-20,2020-08-21,000938,stop_loss,BEAR
-0.0046,2020-08-24,2020-08-25,000938,corp_action,BULL
-0.0044,2020-09-16,2020-09-24,000938,stop_loss,BEAR
-0.0228,2021-04-27,2021-04-28,000938,stop_loss,BULL
0.1784,2021-05-25,2021-06-02,000938,time_stop,BULL
-0.0198,2021-07-02,2021-07-05,000938,stop_loss,BEAR
0.1296,2021-07-06,2021-07-14,000938,time_stop,BEAR
-0.0257,2021-11-18,2021-11-25,000938,stop_loss,BEAR
-0.0132,2021-12-17,2021-12-20,000938,stop_loss,BULL
0.0627,2021-12-21,2021-12-29,000938,time_stop,BULL
-0.0245,2018-05-02,2018-05-03,000963,stop_loss,BEAR
-0.0236,2018-09-17,2018-09-18,000963,stop_loss,BEAR
0.0004,2018-12-11,2018-12-14,000963,stop_loss,BEAR
-0.0163,2019-05-28,2019-05-30,000963,stop_loss,BEAR
-0.0308,2019-05-31,2019-06-03,000963,stop_loss,BEAR
0.0349,2019-06-06,2019-06-14,000963,time_stop,BEAR
0.1258,2019-08-19,2019-08-27,000963,time_stop,BEAR
-0.0162,2019-09-11,2019-09-16,000963,stop_loss,BULL
0.0217,2019-11-01,2019-11-11,000963,time_stop,BEAR
0.0088,2019-12-04,2019-12-12,000963,time_stop,BEAR
-0.0421,2020-01-20,2020-02-03,000963,stop_loss,BULL
0.0369,2020-11-27,2020-12-07,000963,time_stop,BULL
-0.0142,2021-06-28,2021-06-29,000963,stop_loss,BEAR
-0.0438,2021-07-27,2021-07-28,000963,stop_loss,BEAR
0.0058,2021-08-17,2021-08-18,000963,stop_loss,BEAR
0.0032,2021-08-27,2021-09-06,000963,time_stop,BEAR
-0.0090,2021-10-11,2021-10-19,000963,time_stop,SIDEWAYS
0.1250,2018-12-05,2018-12-13,000975,time_stop,BULL
-0.0081,2019-03-07,2019-03-08,000975,stop_loss,BULL
-0.0146,2019-03-22,2019-04-01,000975,time_stop,BULL
0.0049,2019-04-15,2019-04-23,000975,time_stop,BULL
0.1299,2019-08-27,2019-09-04,000975,time_stop,BEAR
-0.0254,2019-09-30,2019-10-08,000975,stop_loss,BULL
-0.0015,2019-10-09,2019-10-17,000975,time_stop,SIDEWAYS
0.0413,2019-11-12,2019-11-20,000975,time_stop,BULL
0.0707,2019-11-27,2019-12-05,000975,time_stop,BEAR
0.0000,2020-06-23,2020-06-24,000975,stop_loss,BULL
0.0156,2020-08-13,2020-08-21,000975,time_stop,BEAR
-0.0226,2020-09-02,2020-09-03,000975,stop_loss,BULL
0.0439,2020-12-01,2020-12-09,000975,time_stop,BULL
-0.0181,2021-03-12,2021-03-15,000975,crash_clear,BEAR
-0.0420,2021-04-12,2021-04-13,000975,stop_loss,BEAR
-0.0242,2021-04-19,2021-04-20,000975,stop_loss,BULL
-0.0260,2021-07-26,2021-07-27,000975,stop_loss,BEAR
-0.0466,2021-08-30,2021-08-31,000975,stop_loss,BEAR
0.1284,2021-09-07,2021-09-15,000975,time_stop,BEAR
0.0011,2021-10-15,2021-10-25,000975,time_stop,BULL
-0.0132,2021-12-20,2021-12-24,000975,stop_loss,BULL
-0.0248,2022-01-21,2022-01-27,000975,stop_loss,BEAR
0.0141,2018-01-19,2018-01-29,000977,time_stop,SIDEWAYS
0.0840,2019-01-25,2019-02-11,000977,time_stop,BULL
0.0477,2019-07-23,2019-07-31,000977,time_stop,BULL
0.0765,2019-11-01,2019-11-11,000977,time_stop,BEAR
0.0396,2019-12-10,2019-12-18,000977,time_stop,BEAR
0.1902,2020-07-03,2020-07-13,000977,time_stop,BULL
-0.0178,2020-09-09,2020-09-10,000977,stop_loss,BULL
0.0729,2020-09-11,2020-09-21,000977,time_stop,BULL
-0.0134,2021-07-16,2021-07-22,000977,stop_loss,BEAR
-0.0068,2021-09-09,2021-09-13,000977,stop_loss,BEAR
0.0666,2021-11-17,2021-11-25,000977,time_stop,BEAR
0.0324,2021-12-09,2021-12-17,000977,time_stop,BEAR
-0.0109,2022-01-18,2022-01-26,000977,stop_loss,BEAR
-0.0488,2018-03-22,2018-03-23,000983,stop_loss,BULL
0.0318,2018-03-26,2018-04-03,000983,time_stop,BULL
0.0128,2018-05-08,2018-05-16,000983,time_stop,BEAR
0.0154,2018-07-06,2018-07-16,000983,time_stop,BEAR
-0.0166,2019-08-21,2019-08-29,000983,stop_loss,BEAR
0.0149,2019-09-03,2019-09-11,000983,time_stop,BEAR
0.0052,2019-11-22,2019-12-02,000983,time_stop,BEAR
0.0120,2020-02-05,2020-02-06,000983,crash_clear,SIDEWAYS
-0.0152,2020-02-27,2020-02-28,000983,stop_loss,BEAR
-0.0206,2020-03-03,2020-03-04,000983,crash_clear,BEAR
-0.0184,2020-04-23,2020-04-24,000983,stop_loss,BULL
0.0063,2020-05-20,2020-05-28,000983,time_stop,BULL
-0.0289,2020-07-10,2020-07-13,000983,stop_loss,BULL
-0.0265,2020-07-15,2020-07-16,000983,stop_loss,BULL
-0.0136,2020-09-21,2020-09-24,000983,stop_loss,BEAR
-0.0220,2020-12-21,2020-12-22,000983,stop_loss,BULL
-0.0495,2021-01-29,2021-02-01,000983,stop_loss,BULL
-0.0165,2021-02-02,2021-02-03,000983,stop_loss,BULL
0.0000,2021-02-19,2021-02-26,000983,stop_loss,SIDEWAYS
-0.0602,2021-11-25,2021-11-26,000983,stop_loss,BEAR
0.0095,2021-12-06,2021-12-14,000983,stop_loss,BEAR
-0.0208,2021-12-17,2021-12-20,000983,stop_loss,BULL
-0.0346,2022-01-05,2022-01-06,000983,stop_loss,BULL
0.0391,2018-03-20,2018-03-28,000999,time_stop,BEAR
0.0666,2018-05-03,2018-05-11,000999,time_stop,SIDEWAYS
0.0150,2018-08-27,2018-09-04,000999,time_stop,BEAR
-0.0209,2018-12-17,2018-12-18,000999,stop_loss,BEAR
0.0104,2019-08-16,2019-08-26,000999,time_stop,BEAR
-0.0185,2019-11-27,2019-12-03,000999,stop_loss,BEAR
0.0033,2020-03-16,2020-03-17,000999,stop_loss,BULL
-0.0499,2020-07-24,2020-07-27,000999,stop_loss,BULL
0.0592,2021-08-25,2021-09-02,000999,time_stop,BEAR
-0.0138,2021-10-29,2021-11-02,000999,stop_loss,BULL
-0.0017,2021-11-03,2021-11-11,000999,time_stop,BULL
-0.0190,2018-03-07,2018-03-14,001965,stop_loss,BEAR
0.0409,2018-05-16,2018-05-24,001965,time_stop,BEAR
0.0637,2018-06-21,2018-06-29,001965,time_stop,SIDEWAYS
0.0061,2019-01-25,2019-02-11,001965,time_stop,BULL
-0.0323,2019-07-30,2019-08-06,001965,stop_loss,BEAR
-0.0234,2021-04-26,2021-04-27,001965,stop_loss,BULL
0.0600,2021-08-18,2021-08-26,001965,time_stop,BEAR
0.0099,2021-11-15,2021-11-23,001965,time_stop,BEAR
-0.0119,2018-04-19,2018-04-23,001979,stop_loss,BEAR
0.0851,2018-09-17,2018-09-25,001979,time_stop,BEAR
-0.0217,2018-12-14,2018-12-18,001979,stop_loss,BEAR
0.0232,2019-05-21,2019-05-29,001979,time_stop,BEAR
0.0120,2019-09-05,2019-09-16,001979,time_stop,BEAR
-0.0169,2019-11-26,2019-11-28,001979,stop_loss,BEAR
0.0027,2020-03-03,2020-03-04,001979,crash_clear,BEAR
0.0172,2020-04-20,2020-04-28,001979,time_stop,BEAR
0.0499,2020-11-03,2020-11-11,001979,time_stop,BULL
-0.0169,2021-05-18,2021-05-20,001979,stop_loss,BEAR
-0.0087,2021-07-02,2021-07-05,001979,stop_loss,BEAR
-0.0227,2021-07-29,2021-07-30,001979,stop_loss,BEAR
0.0322,2021-08-02,2021-08-10,001979,time_stop,CHOPPY_BEAR
-0.0255,2021-08-12,2021-08-13,001979,stop_loss,BEAR
-0.0134,2021-11-03,2021-11-08,001979,stop_loss,BULL
-0.0175,2018-03-07,2018-03-08,002001,stop_loss,BEAR
0.0891,2018-05-03,2018-05-11,002001,time_stop,SIDEWAYS
-0.0096,2019-07-17,2019-07-18,002001,stop_loss,BULL
0.0308,2019-08-19,2019-08-27,002001,time_stop,BEAR
-0.0216,2019-12-13,2019-12-18,002001,stop_loss,BEAR
0.0288,2019-12-27,2020-01-06,002001,time_stop,BULL
0.0175,2020-04-03,2020-04-13,002001,time_stop,BEAR
-0.0375,2020-08-07,2020-08-10,002001,stop_loss,BULL
0.0242,2021-08-16,2021-08-24,002001,time_stop,BEAR
0.0091,2018-04-04,2018-04-09,002027,stop_loss,BEAR
-0.0068,2018-04-10,2018-04-17,002027,stop_loss,SIDEWAYS
0.0111,2018-04-19,2018-04-20,002027,stop_loss,BEAR
-0.0176,2018-07-02,2018-07-05,002027,stop_loss,CHOPPY_BEAR
0.1025,2018-07-06,2018-07-16,002027,time_stop,BEAR
-0.0208,2018-08-20,2018-08-21,002027,stop_loss,BEAR
0.0105,2018-09-11,2018-09-13,002027,stop_loss,BEAR
0.0323,2018-10-31,2018-11-01,002027,crash_clear,BEAR
-0.0081,2018-12-12,2018-12-19,002027,stop_loss,BEAR
-0.0131,2018-12-28,2019-01-02,002027,stop_loss,BEAR
0.1308,2019-01-03,2019-01-11,002027,time_stop,SIDEWAYS
-0.0123,2019-01-17,2019-01-25,002027,time_stop,BEAR
0.0571,2019-02-12,2019-02-20,002027,time_stop,SIDEWAYS
-0.0014,2019-04-08,2019-04-15,002027,stop_loss,BULL
-0.0182,2019-07-02,2019-07-04,002027,stop_loss,BULL
0.0930,2019-07-23,2019-07-31,002027,time_stop,BULL
0.0126,2019-10-17,2019-10-25,002027,time_stop,BEAR
-0.0246,2020-02-03,2020-02-04,002027,stop_loss,SIDEWAYS
-0.0138,2020-02-21,2020-02-24,002027,stop_loss,BEAR
-0.0652,2020-03-18,2020-03-19,002027,stop_loss,BULL
-0.0137,2020-04-16,2020-04-17,002027,stop_loss,BEAR
0.0083,2020-07-21,2020-07-29,002027,time_stop,BULL
-0.0033,2020-08-11,2020-08-13,002027,stop_loss,BULL
0.0485,2021-05-18,2021-05-26,002027,time_stop,BEAR
-0.0086,2021-07-09,2021-07-19,002027,time_stop,BEAR
0.0158,2021-08-24,2021-08-27,002027,stop_loss,BEAR
0.0093,2021-11-16,2021-11-17,002027,stop_loss,BEAR
0.0137,2022-01-21,2022-01-25,002027,stop_loss,BEAR
0.0312,2018-04-19,2018-04-27,002028,time_stop,BEAR
0.0214,2018-08-07,2018-08-15,002028,time_stop,BULL
-0.0080,2018-09-18,2018-09-26,002028,time_stop,BEAR
-0.0214,2018-11-16,2018-11-20,002028,stop_loss,BEAR
-0.0059,2019-07-05,2019-07-15,002028,time_stop,BULL
-0.0549,2019-12-02,2019-12-03,002028,stop_loss,BEAR
0.0627,2020-01-03,2020-01-13,002028,time_stop,BULL
-0.0318,2020-10-22,2020-10-29,002028,stop_loss,BULL
0.0132,2021-04-23,2021-05-06,002028,time_stop,BULL
0.0173,2021-07-14,2021-07-22,002028,time_stop,BEAR
-0.0133,2021-12-14,2021-12-22,002028,time_stop,BULL
-0.0024,2018-01-17,2018-01-18,002049,stop_loss,SIDEWAYS
0.0862,2018-02-23,2018-02-27,002049,crash_clear,SIDEWAYS
0.0553,2018-04-19,2018-04-27,002049,stop_loss,BEAR
-0.0033,2018-07-04,2018-07-05,002049,stop_loss,BEAR
0.0107,2018-07-13,2018-07-23,002049,time_stop,BEAR
-0.0019,2018-09-11,2018-09-17,002049,stop_loss,BEAR
-0.0088,2019-01-08,2019-01-14,002049,stop_loss,BEAR
0.0300,2019-06-24,2019-07-02,002049,time_stop,BULL
-0.0021,2019-11-07,2019-11-11,002049,stop_loss,BULL
0.0576,2020-04-03,2020-04-13,002049,time_stop,BEAR
-0.0390,2020-06-09,2020-06-12,002049,stop_loss,BULL
-0.0112,2020-06-15,2020-06-16,002049,stop_loss,BULL
-0.0178,2020-09-22,2020-09-24,002049,stop_loss,BEAR
0.0398,2020-12-03,2020-12-11,002049,time_stop,BULL
-0.0038,2021-12-01,2021-12-07,002049,stop_loss,BEAR
0.0060,2018-08-01,2018-08-02,002050,stop_loss,BULL
0.0070,2018-08-17,2018-08-27,002050,time_stop,BEAR
0.0631,2019-01-08,2019-01-16,002050,time_stop,BEAR
0.0352,2019-06-20,2019-06-28,002050,time_stop,BEAR
-0.0214,2019-07-24,2019-07-26,002050,stop_loss,BULL
0.1441,2019-08-28,2019-09-05,002050,time_stop,BEAR
-0.0395,2020-02-26,2020-02-27,002050,stop_loss,BEAR
-0.0358,2021-08-05,2021-08-09,002050,stop_loss,BEAR
0.0223,2021-09-17,2021-09-27,002050,time_stop,BULL
0.0085,2021-11-15,2021-11-17,002050,stop_loss,BEAR
-0.0070,2021-12-03,2021-12-06,002050,stop_loss,BEAR
-0.0802,2022-01-27,2022-01-28,002050,stop_loss,BEAR
0.1590,2018-02-07,2018-02-14,002074,crash_clear,BULL
0.0161,2018-04-27,2018-05-07,002074,time_stop,BEAR
-0.0280,2018-05-14,2018-05-15,002074,stop_loss,BEAR
-0.0155,2018-05-17,2018-05-23,002074,stop_loss,BEAR
-0.0275,2018-06-14,2018-06-15,002074,stop_loss,CHOPPY_BEAR
-0.0411,2018-06-19,2018-06-20,002074,stop_loss,CHOPPY_BEAR
-0.0095,2018-07-13,2018-07-18,002074,stop_loss,BEAR
-0.0529,2018-10-08,2018-10-11,002074,stop_loss,SIDEWAYS
-0.0272,2018-12-13,2018-12-17,002074,stop_loss,BEAR
-0.0172,2019-04-25,2019-04-29,002074,stop_loss,BULL
0.0085,2019-06-11,2019-06-19,002074,time_stop,BEAR
-0.0353,2019-08-02,2019-08-06,002074,stop_loss,BEAR
0.0422,2019-11-18,2019-11-26,002074,time_stop,BEAR
0.0164,2019-12-05,2019-12-13,002074,time_stop,BEAR
0.1738,2020-04-15,2020-04-21,002074,take_profit,BEAR
-0.0025,2020-10-09,2020-10-19,002074,time_stop,SIDEWAYS
0.0500,2021-05-20,2021-05-28,002074,time_stop,BEAR
-0.0203,2018-03-08,2018-03-14,002142,stop_loss,BEAR
-0.0124,2018-04-12,2018-04-13,002142,stop_loss,BEAR
0.0295,2018-07-23,2018-07-31,002142,time_stop,BEAR
0.0102,2018-10-31,2018-11-01,002142,crash_clear,BEAR
-0.0153,2019-08-26,2019-08-29,002142,stop_loss,BEAR
-0.0078,2020-03-03,2020-03-04,002142,crash_clear,BEAR
0.0667,2020-04-20,2020-04-28,002142,time_stop,BEAR
0.0917,2020-08-05,2020-08-13,002142,time_stop,BULL
-0.0543,2021-03-04,2021-03-05,002142,stop_loss,BEAR
0.0070,2021-08-11,2021-08-16,002142,stop_loss,BEAR
-0.0458,2021-11-24,2021-12-02,002142,stop_loss,BEAR
0.0287,2022-01-19,2022-01-27,002142,time_stop,BEAR
0.0062,2018-04-20,2018-04-23,002179,stop_loss,BEAR
-0.0061,2018-06-14,2018-06-15,002179,stop_loss,CHOPPY_BEAR
0.0476,2018-07-04,2018-07-12,002179,time_stop,BEAR
-0.0540,2018-12-21,2018-12-24,002179,stop_loss,BEAR
0.0182,2018-12-25,2019-01-02,002179,time_stop,BEAR
-0.0076,2020-01-03,2020-01-13,002179,time_stop,BULL
0.0127,2020-04-20,2020-04-28,002179,time_stop,BEAR
-0.0292,2020-09-22,2020-09-24,002179,stop_loss,BEAR
0.0291,2021-12-14,2021-12-22,002179,time_stop,BULL
0.0353,2022-01-12,2022-01-20,002179,time_stop,BEAR
-0.0549,2018-10-09,2018-10-11,002230,stop_loss,SIDEWAYS
-0.0278,2018-10-15,2018-10-16,002230,stop_loss,BEAR
0.1130,2018-12-28,2019-01-07,002230,time_stop,BEAR
-0.0629,2019-05-22,2019-05-23,002230,stop_loss,BEAR
0.0517,2019-06-19,2019-06-27,002230,time_stop,BEAR
-0.0077,2019-08-19,2019-08-27,002230,time_stop,BEAR
-0.0091,2019-10-17,2019-10-23,002230,stop_loss,BEAR
-0.0297,2019-11-25,2019-11-26,002230,stop_loss,BEAR
-0.0003,2019-12-17,2019-12-23,002230,stop_loss,BEAR
-0.0169,2020-08-17,2020-08-20,002230,stop_loss,BEAR
-0.0206,2020-08-24,2020-08-26,002230,stop_loss,BULL
-0.0023,2021-07-23,2021-07-26,002230,stop_loss,BEAR
0.0392,2021-08-18,2021-08-26,002230,time_stop,BEAR
-0.0306,2021-10-27,2021-10-28,002230,stop_loss,BULL
0.0978,2018-07-09,2018-07-17,002236,time_stop,BEAR
-0.0328,2018-08-08,2018-08-09,002236,stop_loss,BULL
-0.0110,2018-09-05,2018-09-10,002236,stop_loss,BEAR
0.0484,2018-09-18,2018-09-26,002236,time_stop,BEAR
0.0317,2019-01-14,2019-01-22,002236,time_stop,BEAR
0.0390,2019-08-16,2019-08-26,002236,time_stop,BEAR
0.0204,2020-05-06,2020-05-14,002236,time_stop,SIDEWAYS
0.1059,2020-05-28,2020-06-05,002236,time_stop,BULL
-0.0876,2020-09-16,2020-09-17,002236,stop_loss,BEAR
-0.0168,2020-11-18,2020-11-26,002236,time_stop,BULL
0.0250,2021-12-09,2021-12-17,002236,stop_loss,BEAR
-0.0193,2021-12-23,2021-12-31,002236,time_stop,BULL
-0.0362,2018-02-01,2018-02-06,002241,stop_loss,SIDEWAYS
-0.0631,2018-04-23,2018-04-24,002241,stop_loss,BEAR
-0.0089,2018-04-25,2018-05-03,002241,time_stop,BEAR
0.1384,2019-02-12,2019-02-20,002241,time_stop,SIDEWAYS
0.0591,2019-06-20,2019-06-28,002241,time_stop,BEAR
-0.0150,2019-12-06,2019-12-12,002241,stop_loss,BEAR
-0.0249,2020-04-03,2020-04-10,002241,stop_loss,BEAR
0.0212,2020-08-21,2020-08-31,002241,stop_loss,BEAR
-0.0607,2020-11-16,2020-11-17,002241,stop_loss,BULL
0.0418,2020-11-27,2020-12-07,002241,time_stop,BULL
-0.0075,2020-12-23,2020-12-28,002241,stop_loss,BULL
-0.0514,2021-01-29,2021-02-01,002241,stop_loss,BULL
0.0123,2021-07-20,2021-07-21,002241,stop_loss,BEAR
0.0324,2021-12-09,2021-12-17,002241,time_stop,BEAR
-0.0998,2018-12-11,2018-12-12,002252,stop_loss,BEAR
-0.0997,2018-12-13,2018-12-14,002252,stop_loss,BEAR
-0.0996,2018-12-17,2018-12-18,002252,stop_loss,BEAR
-0.1004,2018-12-19,2018-12-20,002252,stop_loss,BEAR
0.2961,2018-12-21,2018-12-27,002252,take_profit,BEAR
-0.0109,2019-01-29,2019-01-30,002252,stop_loss,BULL
-0.0101,2019-01-31,2019-02-01,002252,stop_loss,BULL
0.0760,2019-06-10,2019-06-18,002252,time_stop,BEAR
0.0122,2019-11-08,2019-11-14,002252,stop_loss,BULL
-0.0068,2019-12-17,2019-12-23,002252,stop_loss,BEAR
-0.0176,2019-12-27,2019-12-30,002252,stop_loss,BULL
-0.0069,2020-06-15,2020-06-23,002252,time_stop,BULL
0.1887,2020-07-03,2020-07-13,002252,time_stop,BULL
-0.0167,2021-03-08,2021-03-15,002252,stop_loss,BEAR
-0.0027,2021-07-01,2021-07-05,002252,stop_loss,BEAR
-0.0028,2021-09-07,2021-09-14,002252,stop_loss,BEAR
-0.0046,2018-04-09,2018-04-13,002304,stop_loss,BEAR
0.0656,2018-10-31,2018-11-01,002304,crash_clear,BEAR
0.0285,2019-08-06,2019-08-14,002304,time_stop,BEAR
-0.0139,2019-08-29,2019-09-03,002304,stop_loss,BEAR
-0.0172,2019-10-30,2019-11-07,002304,stop_loss,BEAR
0.0815,2019-12-17,2019-12-25,002304,time_stop,BEAR
-0.0427,2021-07-29,2021-07-30,002304,stop_loss,BEAR
-0.0174,2021-09-07,2021-09-09,002304,stop_loss,BEAR
-0.0106,2021-12-09,2021-12-15,002304,stop_loss,BEAR
-0.0044,2018-03-07,2018-03-15,002311,time_stop,BEAR
-0.0162,2018-09-04,2018-09-06,002311,stop_loss,BEAR
0.0075,2019-07-05,2019-07-12,002311,stop_loss,BULL
0.0446,2019-10-28,2019-11-05,002311,time_stop,BEAR
0.0020,2018-07-18,2018-07-26,002352,time_stop,BEAR
0.1229,2019-02-12,2019-02-20,002352,time_stop,SIDEWAYS
-0.0180,2019-09-18,2019-09-24,002352,stop_loss,SIDEWAYS
0.0136,2021-03-25,2021-04-02,002352,time_stop,BEAR
-0.0418,2021-04-12,2021-04-13,002352,stop_loss,BEAR
-0.0081,2021-04-14,2021-04-16,002352,stop_loss,BULL
0.0242,2021-04-19,2021-04-27,002352,time_stop,BULL
-0.0167,2021-08-25,2021-08-27,002352,stop_loss,BEAR
0.0690,2018-01-17,2018-01-25,002371,time_stop,SIDEWAYS
0.0435,2018-06-04,2018-06-12,002371,time_stop,CHOPPY_BEAR
0.0094,2018-06-15,2018-06-21,002371,stop_loss,CHOPPY_BEAR
0.0675,2019-02-25,2019-03-05,002371,time_stop,BULL
0.0183,2019-04-12,2019-04-22,002371,time_stop,BULL
-0.0118,2019-06-27,2019-07-05,002371,time_stop,BULL
-0.0054,2019-12-26,2019-12-27,002371,stop_loss,BULL
0.0619,2022-01-12,2022-01-20,002371,time_stop,BEAR
-0.0015,2018-09-13,2018-09-14,002384,stop_loss,BEAR
-0.0602,2018-09-17,2018-09-18,002384,stop_loss,BEAR
0.0857,2018-09-19,2018-09-27,002384,time_stop,BEAR
0.0073,2018-11-19,2018-11-22,002384,stop_loss,BEAR
-0.0164,2019-01-28,2019-01-29,002384,stop_loss,BULL
-0.0338,2019-03-22,2019-03-25,002384,stop_loss,BULL
-0.0111,2019-06-05,2019-06-06,002384,stop_loss,BEAR
0.0397,2019-06-20,2019-06-28,002384,time_stop,BEAR
-0.0060,2019-09-26,2019-10-08,002384,stop_loss,BULL
0.0784,2019-12-06,2019-12-16,002384,time_stop,BEAR
0.1097,2020-07-28,2020-08-05,002384,time_stop,BULL
-0.0252,2020-08-25,2020-08-27,002384,stop_loss,BULL
-0.0110,2020-10-09,2020-10-14,002384,stop_loss,SIDEWAYS
-0.0193,2021-01-25,2021-01-26,002384,stop_loss,BULL
-0.0102,2021-01-27,2021-01-29,002384,stop_loss,BULL
-0.0287,2021-08-12,2021-08-13,002384,stop_loss,BEAR
-0.0396,2021-10-27,2021-10-28,002384,stop_loss,BULL
0.0704,2021-12-09,2021-12-17,002384,time_stop,BEAR
0.1048,2018-07-09,2018-07-17,002415,time_stop,BEAR
0.0217,2018-08-06,2018-08-08,002415,stop_loss,BULL
0.0147,2018-09-13,2018-09-21,002415,time_stop,BEAR
0.0336,2019-05-24,2019-06-03,002415,time_stop,BEAR
0.0375,2019-06-20,2019-06-28,002415,time_stop,BEAR
-0.0193,2020-04-03,2020-04-10,002415,stop_loss,BEAR
-0.0190,2021-06-25,2021-07-05,002415,stop_loss,BEAR
-0.0191,2022-01-19,2022-01-21,002415,stop_loss,BEAR
0.0626,2018-09-17,2018-09-25,002422,time_stop,BEAR
0.0294,2019-01-17,2019-01-25,002422,time_stop,BEAR
0.0492,2019-08-21,2019-08-29,002422,time_stop,BEAR
0.0161,2019-12-05,2019-12-13,002422,time_stop,BEAR
-0.0363,2020-03-16,2020-03-17,002422,stop_loss,BULL
0.0460,2020-04-30,2020-05-08,002422,time_stop,BULL
-0.0096,2020-05-18,2020-05-19,002422,stop_loss,BULL
0.0134,2020-11-26,2020-12-04,002422,time_stop,BULL
-0.0341,2021-05-28,2021-05-31,002422,stop_loss,BULL
-0.0284,2021-06-25,2021-06-28,002422,stop_loss,BEAR
-0.0033,2021-08-26,2021-08-30,002422,stop_loss,BEAR
0.0319,2018-05-08,2018-05-16,002459,time_stop,BEAR
0.0287,2018-11-26,2018-11-29,002459,stop_loss,BULL
0.0096,2018-11-30,2018-12-10,002459,time_stop,BULL
-0.0047,2018-12-28,2019-01-07,002459,time_stop,BEAR
-0.0294,2019-05-29,2019-05-30,002459,stop_loss,BEAR
-0.0317,2019-08-22,2019-08-23,002459,stop_loss,BEAR
-0.0169,2019-12-03,2019-12-11,002459,time_stop,BEAR
0.0356,2019-12-13,2019-12-23,002459,time_stop,BEAR
0.1392,2020-01-03,2020-01-13,002459,time_stop,BULL
0.0009,2020-08-24,2020-08-26,002459,stop_loss,BULL
-0.0185,2020-11-12,2020-11-13,002459,stop_loss,BULL
-0.0062,2020-11-16,2020-11-17,002459,stop_loss,BULL
0.1538,2020-11-18,2020-11-26,002459,time_stop,BULL
-0.0436,2021-03-10,2021-03-11,002459,stop_loss,BEAR
0.0728,2021-05-19,2021-05-27,002459,time_stop,BEAR
-0.0544,2021-12-09,2021-12-10,002459,stop_loss,BEAR
-0.0139,2022-01-25,2022-01-27,002459,stop_loss,BEAR
-0.0329,2018-01-17,2018-01-18,002460,stop_loss,SIDEWAYS
-0.0080,2018-01-19,2018-01-26,002460,stop_loss,SIDEWAYS
-0.0296,2018-08-09,2018-08-16,002460,stop_loss,BULL
-0.0225,2019-01-22,2019-01-29,002460,stop_loss,BEAR
-0.0125,2019-04-30,2019-05-06,002460,stop_loss,BULL
-0.0044,2019-08-02,2019-08-05,002460,stop_loss,BEAR
-0.0121,2019-08-27,2019-08-29,002460,stop_loss,BEAR
0.2145,2021-07-06,2021-07-14,002460,time_stop,BEAR
-0.0999,2021-09-16,2021-09-17,002460,stop_loss,BEAR
-0.0030,2021-11-29,2021-12-07,002460,stop_loss,BEAR
0.1024,2021-12-27,2022-01-04,002460,time_stop,BULL
0.0026,2022-01-25,2022-01-28,002460,stop_loss,BEAR
-0.0095,2018-02-02,2018-02-06,002463,stop_loss,SIDEWAYS
-0.0318,2018-04-19,2018-04-20,002463,stop_loss,BEAR
0.0188,2018-08-10,2018-08-20,002463,time_stop,BEAR
0.0169,2018-12-25,2019-01-02,002463,time_stop,BEAR
0.0256,2019-06-04,2019-06-06,002463,stop_loss,BEAR
0.0240,2019-12-02,2019-12-10,002463,time_stop,BEAR
0.0218,2019-12-24,2020-01-02,002463,time_stop,BULL
-0.0097,2020-04-20,2020-04-28,002463,time_stop,BEAR
-0.0303,2020-05-21,2020-05-22,002463,stop_loss,BULL
-0.0140,2020-08-25,2020-08-26,002463,stop_loss,BULL
-0.0255,2020-08-27,2020-08-28,002463,stop_loss,BULL
-0.0392,2020-09-10,2020-09-11,002463,stop_loss,BULL
-0.0054,2020-09-14,2020-09-16,002463,stop_loss,BULL
0.0152,2021-02-02,2021-02-10,002463,time_stop,BULL
-0.0146,2021-04-06,2021-04-07,002463,stop_loss,BEAR
-0.0304,2021-07-19,2021-07-20,002463,stop_loss,BEAR
0.0079,2021-07-21,2021-07-23,002463,stop_loss,BEAR
0.0913,2021-08-31,2021-09-08,002463,time_stop,BEAR
-0.0020,2021-10-22,2021-10-28,002463,stop_loss,BULL
0.0864,2018-06-22,2018-07-02,002466,time_stop,BEAR
0.0118,2018-08-08,2018-08-15,002466,stop_loss,BULL
0.0153,2018-09-07,2018-09-17,002466,time_stop,BEAR
0.0234,2018-09-21,2018-10-08,002466,time_stop,BEAR
